mint,state,size_sol,entry_price,exit_price,exit_reason,gross_pnl_sol,fees_sol,net_pnl_sol,pnl_pct,mfe_pct,mae_pct,hold_ms,exit_trigger_to_confirm_ms,entry_soft_score,high_volatility,feed_source,venue,slippage_sol,mode,relaxed_risk,relaxed_reasons_json,opened_at,closed_at,entry_tx,exit_tx
8onYGC1PtJtQGq6TpBDGLDFJAUJHhV7Dfsc5Knxhwg5n,CLOSED,0.015,3.2578953162880624e-7,1.7997775015246013e-7,EMERGENCY_EXIT,-0.006713465319804038,0.00047976313339731795,-0.007193228453201356,-47.954856354675705,0,-44.75643546536026,579,,85,0,,,0.000004763133397317966,dry-run,1,"[""relaxed_h5_top10""]",2026-09-23T01:13:31.440Z,2026-09-23T01:13:32.019Z,,
6ui58Bm4USEz8wptNUQNtgu7HkBcnx24nMdUeNHPpump,CLOSED,0.03,3.3929129168026004e-7,4.4705012118225336e-7,TAKE_PROFIT_1,0.00952799250770715,0.000582489730198986,0.008945502777508163,29.81834259169388,31.759975025690512,0,6543,,85,0,laserstream,pumpswap,0.000032489730198985905,dry-run,0,,2026-09-23T01:16:44.584Z,2026-09-23T01:16:51.127Z,,
ACHwrT3qLEMisoZHqHvuZuJNNdp44i9skeG74NSopump,CLOSED,0.03,3.257895367955534e-7,2.713956111434727e-7,STOP_LOSS,-0.005008809630944209,0.0005736047892478292,-0.005582414420192038,-18.608048067306797,6.544892469629916,-16.696032103147367,3732,,85,0,,,0.000023604789247829167,dry-run,0,,2026-09-23T01:29:10.763Z,2026-09-23T01:29:14.495Z,,
AzigM9oCJjXo3xdDfoUC9CsKkp7WFDLLZF9a4b81mpya,CLOSED,0.015,3.257895326631223e-7,2.672241837658159e-7,STOP_LOSS,-0.0026964654950040255,0.000480846263122501,-0.0031773117581265263,-21.182078387510174,0,-17.97643663336017,7965,,85,0,,,0.000005846263122501023,dry-run,1,"[""relaxed_h5_top10""]",2026-09-23T01:33:37.683Z,2026-09-23T01:33:45.648Z,,
9ekRaDZHa5VTFiR37CakbnnN7HoqwqC83SaMmAc8pump,CLOSED,0.03,3.3575380640253744e-7,3.8886795741773575e-7,TAKE_PROFIT_1,0.0047458122590740845,0.000579348406490106,0.004166463852583979,13.888212841946595,15.81937419691362,-1.344410318137721,131576,,85,0,,,0.000029348406490106065,dry-run,0,,2026-09-23T01:34:54.137Z,2026-09-23T01:37:05.713Z,,
eBVREVEKk157f1DCqadkZ7przqHscjPwfvYgftCpump,CLOSED,0.03,3.8047651387469586e-7,3.0733308708672507e-7,STOP_LOSS,-0.005767249024894566,0.000571239014495575,-0.006338488039390141,-21.128293464633803,0,-19.22416341631522,484,,85,0,laserstream,pumpswap,0.000021239014495574914,dry-run,0,,2026-09-23T01:40:14.405Z,2026-09-23T01:40:14.889Z,,
GC1H9BpK5HJev47j6hR9sdLw9ChMbp94dm2JYaj5pump,CLOSED,0.03,3.257895315176413e-7,2.4572495832616136e-7,STOP_LOSS,-0.007372665366365019,0.0005722403835958017,-0.007944905749960821,-26.48301916653607,11.724740084652575,-24.575551221216728,5209,,85,0,,,0.000022240383595801737,dry-run,0,,2026-09-23T01:47:15.413Z,2026-09-23T01:47:20.622Z,,
BQtbEDcZRciafnXk5t5pFFaAiDkBAGufsRV3Ms9GJbiU,CLOSED,0.03,3.257895388255196e-7,2.7426487321603863e-7,STOP_LOSS,-0.004744596692259872,0.0005737613348050981,-0.0053183580270649705,-17.72786009021657,4.040830428981175,-15.815322307532906,12109,,85,0,,,0.000023761334805098062,dry-run,0,,2026-09-23T01:57:13.529Z,2026-09-23T01:57:25.638Z,,
5aSt1VE6LmtQzMoeXyRL7WCBUTZd8DPCiitBRHDPpump,CLOSED,0.03,3.1814510061409903e-7,2.6635038981379816e-7,STOP_LOSS,-0.004884064915693269,0.0005739950880287122,-0.005458060003721982,-18.19353334573994,9.556007981815332,-16.28021638564423,14727,,85,0,,,0.000023995088028712198,dry-run,0,,2026-09-23T02:00:19.510Z,2026-09-23T02:00:34.237Z,,
GL9yitmUAbREY5MmFftvhpmF3ogU2RMkUPxRmBQ8pump,CLOSED,0.015,2.8935869666636556e-7,2.3015377682618555e-7,STOP_LOSS,-0.00306911044262361,0.0004811330674284687,-0.0035502435100520785,-23.66829006701386,0,-20.4607362841574,420,,65,0,,,0.000006133067428468674,dry-run,1,"[""relaxed_h5_top10""]",2026-09-23T02:03:51.033Z,2026-09-23T02:03:51.453Z,,
7u8t9TxomiBxwkBX4mZSxWzoq2V8f6avU8i79e6Bpaid,CLOSED,0.015,3.2578953111648143e-7,2.755828344157326e-7,STOP_LOSS,-0.0023116164842079344,0.00048095986305259937,-0.002792576347260534,-18.61717564840356,0,-15.410776561386234,444,,85,0,,,0.000005959863052599354,dry-run,1,"[""relaxed_h5_top10""]",2026-09-23T02:16:01.970Z,2026-09-23T02:16:02.414Z,,
EdGFwugeYXgSkmcL8qKp99EETXyjAJAe6h9PBE8Zpump,CLOSED,0.03,3.3094578550786724e-7,4.0944111146195483e-7,TAKE_PROFIT_1,0.007115545451074037,0.0005812233976018829,0.006534322053472154,21.781073511573847,23.718484836913447,0,4077,,85,0,,,0.00003122339760188284,dry-run,0,,2026-09-23T02:27:39.967Z,2026-09-23T02:27:44.044Z,,
5pyRnzHDPwMYE6ZyXFtFTLnP42cYKJsjHFb6oQCaBjSJ,CLOSED,0.03,3.2578953248912516e-7,2.70820789354033e-7,STOP_LOSS,-0.005061741184418842,0.0005735686957858871,-0.005635309880204729,-18.7843662673491,9.876053374109206,-16.87247061472948,29190,,85,0,,,0.000023568695785887045,dry-run,0,,2026-09-23T02:30:21.529Z,2026-09-23T02:30:50.719Z,,
HbuitcSeqgjZxdcYkFGTHxY7fPLAYsSCbYir8Suvpump,CLOSED,0.03,2.9559912542228465e-7,2.405325679493e-7,STOP_LOSS,-0.005588638741165231,0.0005745713188790401,-0.0061632100600442705,-20.544033533480903,3.611640971398312,-18.6287958038841,6006,,85,0,,,0.000024571318879040048,dry-run,0,,2026-09-23T02:32:44.982Z,2026-09-23T02:32:50.988Z,,
HZvu6ZdgnHrwWfBX3ni7C4h9MUvHbTqU5uqZ2ULupump,CLOSED,0.03,3.446960541850449e-7,3.9882045748506457e-7,TAKE_PROFIT_1,0.004710619919452033,0.000578897376734437,0.004131722542717596,13.772408475725321,15.70206639817344,-8.96502200515472,56247,,85,0,,,0.000028897376734436956,dry-run,0,,2026-09-23T02:35:29.875Z,2026-09-23T02:36:26.122Z,,
7qgre5rs6mJQE3LmyXhpWuKYFKwDQabFKr2ELXnBG1Qq,CLOSED,0.03,3.257895355920735e-7,2.641220414840497e-7,STOP_LOSS,-0.00567858884687187,0.0005732133296956113,-0.006251802176567482,-20.839340588558276,0,-18.9286294895729,3168,,85,0,,,0.000023213329695611354,dry-run,0,,2026-09-23T02:40:33.592Z,2026-09-23T02:40:36.760Z,,
5MSQU6ojDVGAwH4Uy3DFPH9PpYLZA7XvzKqhstpnpump,CLOSED,0.03,3.6094266614671287e-7,4.5177456753097025e-7,TAKE_PROFIT_1,0.007549556472828025,0.0005800520484262023,0.006969504424401822,23.231681414672742,25.165188242760088,0,9381,,85,0,laserstream,pumpswap,0.000030052048426202362,dry-run,0,,2026-09-23T02:53:31.551Z,2026-09-23T02:53:40.932Z,,
7dKWES33qzowgdyfkoDHkVVKBh6ucWPnxLjjjzLQpump,CLOSED,0.03,3.9634496466612374e-8,6.100862149890529e-8,TAKE_PROFIT_1,0.016178425566953945,0.0006447311729730488,0.015533694393980897,51.778981313269654,53.928085223179835,0,256,,61,0,laserstream,pumpswap,0.00009473117297304878,dry-run,0,,2026-09-23T02:57:25.821Z,2026-09-23T02:57:26.077Z,,
HcfGhsRejA4fUiHjSyeyaaUPWmARKBgTvRSitNxspump,CLOSED,0.015,3.257895377283712e-7,2.576379521291177e-7,STOP_LOSS,-0.0031378349075197407,0.000480718035368487,-0.0036185529428882277,-24.12368628592152,5.085843794378878,-20.918899383464947,3957,,85,0,,,0.0000057180353684870004,dry-run,1,"[""relaxed_h5_top10""]",2026-09-23T03:06:46.901Z,2026-09-23T03:06:50.858Z,,
9YnFTRux4KHHsBXPeG8Cim7Rq3nST7Aunf38Y6Ehpump,CLOSED,0.03,4.4820065565166654e-7,5.627344804289514e-7,TAKE_PROFIT_1,0.007666242117211348,0.0005767537356659281,0.00708948838154542,23.631627938484733,25.554140390704493,0,3383,,85,0,laserstream,pumpswap,0.000026753735665928006,dry-run,0,,2026-09-23T03:20:41.423Z,2026-09-23T03:20:44.806Z,,
FVbnug6LhGWNxaEV8bSphUTdg7rvnJpCtHDfFVrcpump,CLOSED,0.03,4.6794406057402137e-7,7.086423817513878e-7,TAKE_PROFIT_1,0.015431224036614845,0.0005809113949682022,0.014850312641646643,49.50104213882214,51.43741345538282,0,1613,,85,0,laserstream,pumpswap,0.00003091139496820213,dry-run,0,,2026-09-23T03:30:57.043Z,2026-09-23T03:30:58.656Z,,
FDSbXaZMvd7Xf226Bu1WPZb4eX28WpsBcTtDcPh7pump,CLOSED,0.03,3.2578953448525857e-7,2.700049263976817e-7,STOP_LOSS,-0.005136869252941061,0.000573530605293795,-0.005710399858234856,-19.034666194116188,0,-17.12289750980354,637,,85,0,,,0.000023530605293794918,dry-run,0,,2026-09-23T03:31:08.525Z,2026-09-23T03:31:09.162Z,,
Fo5L1FzuvesFKxMw7wxDHLQoUYxNwEKpF2j1v3uDpump,CLOSED,0.03,3.1910918554272674e-7,3.315727478607593e-7,TRAILING_STOP,0.0011717207980241984,0.0005777655611554154,0.000593955236868783,1.97985078956261,14.925745220269562,-0.06744182671693676,19082,,85,0,,,0.000027765561155415385,dry-run,0,,2026-09-23T03:37:53.915Z,2026-09-23T03:38:12.997Z,,
8gdYSwpdhgGLfskC4P7A2xvjHSBjjBVx5Exw7yCYBVy3,CLOSED,0.015,3.25789532083132e-7,2.7528841758968946e-7,STOP_LOSS,-0.002325172059881721,0.00048095518725572317,-0.002806127247137444,-18.707514980916294,7.07565073092149,-15.50114706587814,21586,,85,0,,,0.000005955187255723152,dry-run,1,"[""relaxed_h5_top10""]",2026-09-23T03:42:00.045Z,2026-09-23T03:42:21.631Z,,
2vjvmoA3i2dZTn3Z8FAPhKcGEH9F5LGhK4iS7v61pump,CLOSED,0.015,3.257895305316578e-7,3.97153420195355e-7,TAKE_PROFIT_1,0.0032857358651414326,0.0004827797090651282,0.0028029561560763043,18.68637437384203,21.90490576760956,0,1244,,65,0,,,0.000007779709065128212,dry-run,1,"[""relaxed_h5_top10""]",2026-09-23T03:46:42.139Z,2026-09-23T03:46:43.383Z,,
J9ixTi8z9F1inuDLGzxp8rdq2Un5v8FwkcNcSxPKpump,CLOSED,0.03,3.654455044694246e-7,4.359456739432957e-7,TAKE_PROFIT_1,0.005787470521184336,0.0005786750617890701,0.005208795459395266,17.362651531317557,19.291568403947792,-5.397727758554812,17163,,70,0,,,0.000028675061789070048,dry-run,0,,2026-09-23T03:49:44.340Z,2026-09-23T03:50:01.503Z,,
KnTsvviEaBS5AE1wxyH6xU7bvMgqLocDANwgXnEpump,CLOSED,0.03,3.654107466568137e-7,4.6417577312196526e-7,TAKE_PROFIT_1,0.008108548588302164,0.0005802202289594582,0.007528328359342706,25.094427864475687,27.028495294340555,-12.970423351068957,25980,,85,0,,,0.00003022022895945809,dry-run,0,,2026-09-23T03:51:05.573Z,2026-09-23T03:51:31.553Z,,
4aTNmgbgAP6jdPNd518jr6hYayF9gPdcpJTURN9Nh9Hs,CLOSED,0.015,3.1406213594995244e-7,2.6409640173237715e-7,STOP_LOSS,-0.0023864258930693383,0.00048106086965803716,-0.0028674867627273754,-19.116578418182502,3.537026327757123,-15.909505953795591,1008,,85,0,,,0.000006060869658037142,dry-run,1,"[""relaxed_h5_top10""]",2026-09-23T04:06:52.659Z,2026-09-23T04:06:53.667Z,,
ALgdf48gafcVFyGjft2ug8ijL3Rp3KukTuHXz5cjpump,CLOSED,0.015,3.2578953419526345e-7,2.596384965307906e-7,STOP_LOSS,-0.0030457257241798736,0.00048074467433223617,-0.00352647039851211,-23.5098026567474,0,-20.304838161199157,868,,85,0,,,0.000005744674332236196,dry-run,1,"[""relaxed_h5_top10""]",2026-09-23T04:26:31.028Z,2026-09-23T04:26:31.896Z,,
31jzM3PwdA7YbZHNyK4DCvXqLANpj9eEUMjzmkS1pump,CLOSED,0.015,3.0820782127450333e-7,2.472843807808941e-7,STOP_LOSS,-0.002965050022498365,0.00048095007512025096,-0.003446000097618616,-22.973333984124107,0,-19.7670001499891,1296,,85,0,,,0.0000059500751202509746,dry-run,1,"[""relaxed_h5_top10""]",2026-09-23T04:45:21.902Z,2026-09-23T04:45:23.198Z,,
7eEoDV89r45u4Rw2c4ThtGCFB1hA2L2cJeiHW8DdUDLs,CLOSED,0.015,3.2578953184146926e-7,2.762958572906633e-7,STOP_LOSS,-0.002278787516792736,0.00048096949242155577,-0.002759757009214292,-18.39838006142861,0,-15.19191677861824,20140,,85,0,,,0.000005969492421555771,dry-run,1,"[""relaxed_h5_top10""]",2026-09-23T05:03:50.492Z,2026-09-23T05:04:10.632Z,,
2Huhr8rHzgsiVF9zB9dBjECKwF4Le9TzBCoye4qGpump,CLOSED,0.015,3.279331335103923e-7,3.774397468400626e-7,TAKE_PROFIT_1,0.0022644835915048575,0.0004823983578372064,0.001782085233667651,11.880568224451007,15.096557276699047,-14.824533010561225,4026,,80,0,,,0.0000073983578372063885,dry-run,1,"[""relaxed_h5_top10""]",2026-09-23T05:17:23.718Z,2026-09-23T05:17:27.744Z,,
7SqrFaqjaWKPUon6xKmacxTd7f7TTpCZNw3Nd4V4pump,CLOSED,0.03,3.5305840212798677e-7,2.429907773545006e-7,STOP_LOSS,-0.00935264172528479,0.000570214409743046,-0.009922856135027837,-33.076187116759456,11.119483564291933,-31.175472417615968,9481,,85,0,laserstream,pumpswap,0.000020214409743046004,dry-run,0,,2026-09-23T05:20:58.643Z,2026-09-23T05:21:08.124Z,,
2wdbnK8CxneHNon21Bw7B93qZeABHmLCCrRLmWmXpump,CLOSED,0.03,3.502528608305517e-7,4.0700399159877405e-7,TAKE_PROFIT_1,0.004860870854871726,0.0005787413375135129,0.0042821295173582135,14.273765057860713,16.20290284957241,0,11328,,85,0,laserstream,pumpswap,0.00002874133751351288,dry-run,0,,2026-09-23T05:26:14.464Z,2026-09-23T05:26:25.792Z,,
EfAKYzhMeCLYMaoGSpKMUa6mez5wqJiNdYBAaFrWpump,CLOSED,0.015,3.5143499124371035e-7,2.670669973833656e-7,STOP_LOSS,-0.0036010071263153426,0.00048035311670233875,-0.0040813602430176815,-27.209068286784543,10.957147942581331,-24.00671417543562,2637,,85,0,,,0.000005353116702338725,dry-run,1,"[""relaxed_h5_top10""]",2026-09-23T05:29:16.745Z,2026-09-23T05:29:19.382Z,,
FpiJrucNh6QxJsJd2EEtoXTbDjvBqF8YhMNSVFRopump,CLOSED,0.03,3.2578953571773804e-7,2.754531636325622e-7,STOP_LOSS,-0.004635173929783948,0.0005738266856761329,-0.0052090006154600806,-17.363335384866936,1.4953220872508501,-15.450579765946495,24196,,85,0,,,0.000023826685676132814,dry-run,0,,2026-09-23T05:34:06.852Z,2026-09-23T05:34:31.048Z,,
45VyvV4cZCFRbaMVGKRY5x3ZGBVRjkNBQAwTq6v8pump,CLOSED,0.03,3.473685743247701e-7,4.0597124986829216e-7,TAKE_PROFIT_1,0.005061137927410655,0.0005790067692760103,0.004482131158134645,14.940437193782149,16.870459758035526,-12.290839512987075,14499,,85,0,laserstream,pumpswap,0.000029006769276010223,dry-run,0,,2026-09-23T05:43:35.842Z,2026-09-23T05:43:50.341Z,,
F3DQ89gp2Tt1PNGnL9VLMGyZw1jNeUJiLkHET8Capump,CLOSED,0.015,3.2793312490159754e-7,4.253065016998803e-7,TAKE_PROFIT_1,0.004453958874732528,0.00048316678433354786,0.00397079209039898,26.471947269326535,29.69305916488353,0,4613,,85,0,,,0.00000816678433354784,dry-run,1,"[""relaxed_h5_top10""]",2026-09-23T05:50:08.606Z,2026-09-23T05:50:13.219Z,,
DHuC3LS1YXkGuQGqPdJ5xLsTS5xwgDtYSiRgCmLgpump,CLOSED,0.015,3.3048851573604056e-7,4.2589437620837747e-7,TAKE_PROFIT_1,0.004330219777524905,0.00048308765730957747,0.0038471321202153278,25.64754746810219,28.868131850166034,0,589,,85,0,laserstream,pumpswap,0.000008087657309577487,dry-run,1,"[""relaxed_h5_top10""]",2026-09-23T05:55:18.778Z,2026-09-23T05:55:19.367Z,,
FsepMDDNkZWmPsGN73FMGGeoZwops9EB6qSTGPHhpump,CLOSED,0.03,3.388640370694926e-7,4.060133771498871e-7,TAKE_PROFIT_1,0.0059448037621021264,0.0005800022478279472,0.0053648015142741794,17.882671714247262,19.81601254034043,-6.235450302050201,36782,,85,0,laserstream,pumpswap,0.000030002247827947137,dry-run,0,,2026-09-23T06:15:56.265Z,2026-09-23T06:16:33.047Z,,
2666VMweJW2iDmeLy4sDqbEpvXkiRK9oHnyFMpJnLVKv,CLOSED,0.03,3.2840592212271844e-7,2.4348467072637073e-7,STOP_LOSS,-0.0077575870904618835,0.0005719277019084164,-0.0083295147923703,-27.765049307900995,0,-25.858623634872945,922,,85,0,,,0.000021927701908416394,dry-run,0,,2026-09-23T06:16:44.640Z,2026-09-23T06:16:45.562Z,,
7uNUAogctSAby1pZUAt2QmBpe2bradWeep78adZmpump,CLOSED,0.03,3.257895389898502e-7,3.760131960797285e-7,TAKE_PROFIT_1,0.004624794636955147,0.0005798066051729576,0.00404498803178219,13.483293439273966,15.415982123183827,-2.6697992668208004,13314,,73,0,,,0.000029806605172957623,dry-run,0,,2026-09-23T06:19:52.872Z,2026-09-23T06:20:06.186Z,,
CTm98SAYcj6nyuRZ4sHFgUZB17qTKbKa29HNhejqpump,CLOSED,0.03,3.4911569986141065e-7,2.577188948338139e-7,STOP_LOSS,-0.007853855188742192,0.0005711354963314535,-0.008424990685073646,-28.08330228357882,8.458191516044609,-26.179517295807315,9425,,85,0,helius-ws,pumpswap,0.00002113549633145355,dry-run,0,,2026-09-23T06:25:43.465Z,2026-09-23T06:25:52.890Z,,
3vD6LTH7Rvca5G4DcWwKAXWuZpcTrx4zN8KS81XvQxaW,CLOSED,0.03,3.2793313233734705e-7,2.707015922245206e-7,STOP_LOSS,-0.005235659450288662,0.0005733864776042099,-0.0058090459278928724,-19.363486426309574,0,-17.452198167628875,1096,,85,0,,,0.00002338647760420986,dry-run,0,,2026-09-23T06:32:18.593Z,2026-09-23T06:32:19.689Z,,
4sEXKWMhwUyMAKtK4naKbj9KP9Ye5W2jmkH75kfkList,CLOSED,0.03,3.2471882521681204e-7,2.5080135229693696e-7,STOP_LOSS,-0.006829059529011384,0.0005725916036022417,-0.007401651132613626,-24.67217044204542,4.594557007885045,-22.76353176337128,9497,,85,0,,,0.00002259160360224158,dry-run,0,,2026-09-23T06:40:32.029Z,2026-09-23T06:40:41.526Z,,
6GH3fLq5W1wHGTE6m2jmUMqBgHtB7sUeeLzRKt7opump,CLOSED,0.015,3.3875523893384327e-7,3.962007877554697e-7,TAKE_PROFIT_1,0.0025436749997914507,0.0004823601345812738,0.002061314865210177,13.742099101401179,16.957833331943,0,31521,,85,0,,,0.000007360134581273771,dry-run,1,"[""relaxed_h5_top10""]",2026-09-23T06:46:49.868Z,2026-09-23T06:47:21.389Z,,
Dx3d7t4a1KQAKWUJshkk1WdTUnhCLfmYgPUTqPQmpump,CLOSED,0.03,3.306761875551091e-7,3.8793264636442483e-7,TAKE_PROFIT_1,0.005194488835072854,0.0005799002981113543,0.0046145885369615,15.381961789871667,17.314962783576185,-2.5591736999064607,27741,,85,0,laserstream,pumpswap,0.000029900298111354255,dry-run,0,,2026-09-23T06:54:38.061Z,2026-09-23T06:55:05.802Z,,
J6Yf3tRj9qAJtYCDHfKGKk5yFaQKcXq6UTn4Adgvpump,CLOSED,0.03,3.497503462438197e-7,2.681588132774966e-7,STOP_LOSS,-0.006998552010820049,0.0005715773820561992,-0.007570129392876248,-25.233764642920832,8.980685912288425,-23.328506702733502,5962,,85,0,laserstream,pumpswap,0.000021577382056199144,dry-run,0,,2026-09-23T07:02:07.084Z,2026-09-23T07:02:13.046Z,,
FN2vUJ1MXxw9xV4RRp25nyfoT65f3VZhSq9ohEWvjtGL,CLOSED,0.03,3.257895318608023e-7,2.66002723208806e-7,STOP_LOSS,-0.005505407891148047,0.0005733137703712687,-0.0060787216615193155,-20.26240553839772,5.7507893378478725,-18.351359637160154,2691,,85,0,,,0.00002331377037126873,dry-run,0,,2026-09-23T07:06:22.601Z,2026-09-23T07:06:25.292Z,,
CwGLcEiTZJ2inndc8NBzKvsBBDGS1g613hWBFMxu3eiB,CLOSED,0.03,3.2578953218463026e-7,2.6620747059619937e-7,STOP_LOSS,-0.005486553959136854,0.000573325439220705,-0.006059879398357559,-20.1995979945252,0.02205334522243327,-18.28851319712285,1596,,85,0,,,0.000023325439220704977,dry-run,0,,2026-09-23T07:21:54.775Z,2026-09-23T07:21:56.371Z,,
97YAjtNhfNuPejut9qDPzDw1NSwtPTtmJggLEVjGpump,CLOSED,0.03,3.609794950334874e-7,3.571401453434447e-7,TRAILING_STOP,-0.0003190776547864493,0.000575011024051959,-0.0008940886788384084,-2.980295596128028,13.858679914652198,-10.979721794019309,10644,,80,0,laserstream,pumpswap,0.000025011024051959048,dry-run,0,,2026-09-23T07:24:55.313Z,2026-09-23T07:25:05.957Z,,
AHWDmozZb5ZVLs6VxkscGYWS5QN7TJqSTQSqnDxDpump,CLOSED,0.015,3.5275119877197173e-7,4.1773488077540254e-7,TAKE_PROFIT_1,0.0027632938837482755,0.0004822674430565578,0.0022810264406917177,15.206842937944787,18.421959224988512,-8.902288305460777,16188,,85,0,,,0.000007267443056557769,dry-run,1,"[""relaxed_h5_top10""]",2026-09-23T07:42:10.168Z,2026-09-23T07:42:26.356Z,,
JCvGrCbiHc84qCEDowgeuue7iXNoGgpCQstgoGYhFUCK,CLOSED,0.03,3.1011884990693923e-7,3.5847881609585444e-7,TAKE_PROFIT_1,0.00467820316663374,0.0005806258211518648,0.0040975773454818756,13.658591151606252,15.594010555445797,-1.8693023128515687,11923,,62,0,,,0.00003062582115186475,dry-run,0,,2026-09-23T07:45:12.024Z,2026-09-23T07:45:23.947Z,,
SXREo2hNDnWodyfXmmcseri2uvVF2kgDmGpMLSypump,CLOSED,0.015,3.6159148094071174e-7,4.3351310472436363e-7,TAKE_PROFIT_1,0.0029835447282887373,0.00048224246275632796,0.0025013022655324094,16.675348436882732,19.89029818859159,-6.414092984789714,25790,,85,0,,,0.000007242462756327987,dry-run,1,"[""relaxed_h5_top10""]",2026-09-23T07:46:43.746Z,2026-09-23T07:47:09.536Z,,
5HGgqq3jWwUXQNRq57U2tPgrxCuzBXb28TbTj97vpump,CLOSED,0.03,3.7718583523370484e-7,2.9792520466265234e-7,STOP_LOSS,-0.006304104489126096,0.0005710533233413376,-0.006875157812467433,-22.91719270822478,3.8555627357400883,-21.013681630420326,9505,,85,0,laserstream,pumpswap,0.000021053323341337588,dry-run,0,,2026-09-23T08:00:21.499Z,2026-09-23T08:00:31.004Z,,
AAjRHM6nDndwkyco18EwpWAv2L5XRcxqVS7U7LF5pump,CLOSED,0.03,3.629743492130635e-7,4.2514499025430306e-7,TAKE_PROFIT_1,0.0051384326062731646,0.0005783626801305832,0.004560069926142581,15.200233087141937,17.12810868757721,-2.9739768512401836,9434,,70,0,,,0.000028362680130583103,dry-run,0,,2026-09-23T08:15:57.525Z,2026-09-23T08:16:06.959Z,,
9RKqQdBQQjeksp4Jxd3uGsArck6rTXUSPrA1A6Cspump,CLOSED,0.03,3.418349460145407e-7,2.5048812332925974e-7,STOP_LOSS,-0.008016748177764889,0.00057129376766707,-0.008588041945431958,-28.626806484773194,8.959708844655843,-26.72249392588296,7796,,85,0,laserstream,pumpswap,0.000021293767667069955,dry-run,0,,2026-09-23T08:16:05.167Z,2026-09-23T08:16:12.963Z,,
4RngpYCuoVsRLcUXrV4rXD7Ae2yGLiNf7TST4tNLpump,CLOSED,0.03,3.1197286319792515e-7,2.6216524350108434e-7,STOP_LOSS,-0.004789610787260171,0.0005743167885859829,-0.005363927575846154,-17.879758586153844,10.495315412755962,-15.96536929086724,52225,,70,0,laserstream,pumpswap,0.000024316788585982876,dry-run,0,,2026-09-23T08:26:30.733Z,2026-09-23T08:27:22.958Z,,
2jcvq8QcJ8TzEYJKYMCjR61kXVSzib4mEkz89tQxpump,CLOSED,0.03,3.206348482599062e-7,3.731742697770019e-7,TAKE_PROFIT_1,0.004915818271366497,0.0005802204076556045,0.004335597863710892,14.451992879036307,16.38606090455499,-14.979666869266325,21166,,85,0,,,0.000030220407655604476,dry-run,0,,2026-09-23T08:32:22.964Z,2026-09-23T08:32:44.130Z,,
6oRNAXtD5T4SSA1JMjBSzHcSWm15LJcwW4fKag9Spump,CLOSED,0.03,3.580034285918982e-7,4.147009315979842e-7,TAKE_PROFIT_1,0.0047511419007149475,0.000578326324331533,0.004172815576383415,13.909385254611383,15.837139669049833,0,8798,,65,0,laserstream,pumpswap,0.00002832632433153291,dry-run,0,,2026-09-23T08:33:39.373Z,2026-09-23T08:33:48.171Z,,
4poCCxBJJcMMFJkUfoyBXFD86iUnY7nqZACZeZ1Epump,CLOSED,0.015,3.1879948931255296e-7,2.679647707603995e-7,STOP_LOSS,-0.002391850689367705,0.0004810085954524258,-0.0028728592848201308,-19.152395232134207,0,-15.945671262451363,956,,85,0,,,0.000006008595452425798,dry-run,1,"[""relaxed_h5_top10""]",2026-09-23T08:39:45.034Z,2026-09-23T08:39:45.990Z,,
7S4QXvmvBc4Lt4XvhLVfgbxyZNX7grgKipf7r8Dxpump,CLOSED,0.03,3.257895316094732e-7,3.3665723097430765e-7,TRAILING_STOP,0.0010007411206074267,0.0005773368611239729,0.00042340425948345377,1.4113475316115125,12.347849127417735,0,1760,,85,0,,,0.00002733686112397292,dry-run,0,,2026-09-23T08:41:40.807Z,2026-09-23T08:41:42.567Z,,
14B91ALy7fmzRmatmSD7XyYTut9323E47WqGyLyopump,CLOSED,0.03,3.5704323679239303e-7,3.6097536610709436e-7,TRAILING_STOP,0.0003303910207088756,0.0005755655152973762,-0.00024517449458850055,-0.8172483152950019,13.649149576759168,-0.01780851138140046,10135,,70,0,laserstream,pumpswap,0.00002556551529737615,dry-run,0,,2026-09-23T09:02:39.292Z,2026-09-23T09:02:49.427Z,,
A66wJeJLLHBY6R4hPfkvawPieYyM8HqJQv5XAdoYpump,CLOSED,0.03,3.5202683398424705e-7,3.477953277150461e-7,TRAILING_STOP,-0.0003606122483313534,0.0005753408954618246,-0.000935953143793178,-3.1198438126439267,14.836932042763143,-1.7377471941138596,17370,,85,0,laserstream,pumpswap,0.000025340895461824626,dry-run,0,,2026-09-23T09:17:32.060Z,2026-09-23T09:17:49.430Z,,
4BohhVPvbsyN9foDfGdt5D6sJU4yaEWH3MQRaZKkpump,CLOSED,0.03,3.3415101705567145e-7,3.9255548594586893e-7,TAKE_PROFIT_1,0.005243539529356,0.0005797644378554202,0.00466377509150058,15.5459169716686,17.478465097853334,0,1881,,85,0,,,0.00002976443785542011,dry-run,0,,2026-09-23T09:23:39.283Z,2026-09-23T09:23:41.164Z,,
7U9LREkxb89qZ29q7HoHoVuD7PSmDRTp3xDQQ9Q1pump,CLOSED,0.015,3.329137521336939e-7,2.37790490231582e-7,STOP_LOSS,-0.004285941687259209,0.0004803296113297509,-0.00476627129858896,-31.775141990593063,1.5701265520674548,-28.57294458172807,1305,,85,0,,,0.0000053296113297509376,dry-run,1,"[""relaxed_h5_top10""]",2026-09-23T09:24:18.459Z,2026-09-23T09:24:19.764Z,,
